Mass then Time (d),H1,H2,H3,He3,He4,He6,Li6,Li7,Li8,Be8,Be9,Be10,Be11,B10,B11,B12,C12,C13,C14,C15,N13,N14,N15,N16,N17,O16,O17,O18,O19,F18,F19,F20,Ne20
349.9095,2.29129050597e+21,9.91288858705e+20,9.69862652907e+20,2.63589621786e+19,1.98803004488e+22,3.99111176974e+13,9.25592546756e+23,1.12546546387e+25,5989726112.17,0.0155147094537,6.0842959833e+24,3.31626694551e+16,744434.401067,1.28052285159e+12,1.34405256856e+17,1417539287.44,7.35442323121e+17,3.44169560546e+17,2.95606631038e+17,48671074970.7,334224793.188,1.19241239793e+18,1.40501879153e+22,3.55735371832e+14,6039224241.08,1.04577441227e+21,4.7941689898e+20,2.34912260352e+21,8.70816488836e+14,4.81279824824e+17,2.43397441835e+25,2.36673900588e+12,4.46994692226e+18
350.64,2.29607342961e+21,9.93357826143e+20,9.71833458959e+20,2.64681297376e+19,1.99217875928e+22,3.99110532071e+13,9.25594908867e+23,1.1254652835e+25,5989726236.7,0.0155146791595,6.08428410267e+24,3.32318704181e+16,747546.298574,1.28854410727e+12,1.34967099656e+17,1420496817.36,7.38515666368e+17,3.45607870959e+17,2.96841943421e+17,48772621487.7,335621392.766,1.19739489799e+18,1.4079501989e+22,3.55734814155e+14,6051822130.13,1.04795654777e+21,4.80416967773e+20,2.35402579202e+21,8.70814979659e+14,4.81278990737e+17,2.43397020012e+25,2.36673490418e+12,4.47927487705e+18
351.3705,2.30085635101e+21,9.95426791379e+20,9.73804044317e+20,2.65775187324e+19,1.99632746676e+22,3.99109887169e+13,9.25597270972e+23,1.12546510314e+25,5989726363.5,0.0155146488655,6.08427222207e+24,3.33010712477e+16,750664.68825,1.29659878975e+12,1.35530114594e+17,1423454339.61,7.41595415321e+17,3.47049179579e+17,2.98079830543e+17,48874167741.1,337020902.494,1.20238777998e+18,1.41088159866e+22,3.55734256479e+14,6064419977.13,1.05013867864e+21,4.81417033228e+20,2.35892897204e+21,8.70813470484e+14,4.81278156651e+17,2.43396598191e+25,2.36673080248e+12,4.48860281567e+18
352.101,2.30563927015e+21,9.97495754414e+20,9.75774409007e+20,2.66871291376e+19,2.00047616732e+22,3.99109242268e+13,9.25599633071e+23,1.12546492277e+25,5989726492.56,0.0155146185714,6.08426034149e+24,3.3370271944e+16,753789.570103,1.30468696855e+12,1.36094301673e+17,1426411854.18,7.44681569965e+17,3.48493486401e+17,2.99320292398e+17,48975713731.1,338423322.361,1.20739104387e+18,1.41381299082e+22,3.55733698804e+14,6077017782.07,1.05232080489e+21,4.82417095344e+20,2.36383214355e+21,8.70811961312e+14,4.81277322567e+17,2.4339617637e+25,2.3667267008e+12,4.49793073812e+18
352.8315,2.31042218704e+21,9.99564715248e+20,9.77744553054e+20,2.67969609275e+19,2.00462486096e+22,3.99108597368e+13,9.25601995164e+23,1.12546474241e+25,5989726623.88,0.0155145882775,6.08424846093e+24,3.34394725069e+16,756920.944143,1.31280871316e+12,1.36659660894e+17,1429369361.08,7.47774130283e+17,3.49940791418e+17,3.00563328979e+17,49077259457.7,339828652.356,1.21240468962e+18,1.41674437537e+22,3.5573314113e+14,6089615544.95,1.05450292651e+21,4.83417154121e+20,2.36873530657e+21,8.70810452142e+14,4.81276488484e+17,2.4339575455e+25,2.36672259912e+12,4.50725864441e+18
353.562,2.31520510168e+21,1.00163367388e+21,9.79714476484e+20,2.69070140769e+19,2.00877354768e+22,3.9910795247e+13,9.25604357251e+23,1.12546456204e+25,5989726757.46,0.0155145579836,6.0842365804e+24,3.35086729364e+16,760058.810379,1.32096409308e+12,1.37226192259e+17,1432326860.31,7.5087309626e+17,3.51391094625e+17,3.01808940281e+17,49178804920.7,341236892.468,1.21742871719e+18,1.41967575231e+22,3.55732583457e+14,6102213265.78,1.05668504351e+21,4.8441720956e+20,2.37363846109e+21,8.70808942975e+14,4.81275654403e+17,2.4339533273e+25,2.36671849744e+12,4.51658653453e+18
354.2925,2.31998801406e+21,1.00370263031e+21,9.81684179322e+20,2.70172885602e+19,2.01292222747e+22,3.99107307573e+13,9.25606719332e+23,1.12546438168e+25,5989726893.31,0.0155145276898,6.08422469989e+24,3.35778732325e+16,763203.168821,1.32915317782e+12,1.37793895769e+17,1435284351.87,7.5397846788e+17,3.52844396016e+17,3.03057126297e+17,49280350120.3,342648042.688,1.22246312655e+18,1.42260712165e+22,3.55732025785e+14,6114810944.56,1.05886715588e+21,4.85417261661e+20,2.37854160712e+21,8.70807433811e+14,4.81274820323e+17,2.43394910911e+25,2.36671439578e+12,4.52591440849e+18
355.023,2.3247709242e+21,1.00577158454e+21,9.83653661594e+20,2.7127784352e+19,2.01707090035e+22,3.99106662677e+13,9.25609081407e+23,1.12546420131e+25,5989727031.42,0.015514497396,6.0842128194e+24,3.36470733953e+16,766354.019479,1.33737603688e+12,1.38362771426e+17,1438241835.75,7.57090245128e+17,3.54300695584e+17,3.04307887021e+17,49381895056.4,344062103.004,1.22750791764e+18,1.42553848339e+22,3.55731468114e+14,6127408581.28,1.06104926362e+21,4.86417310423e+20,2.38344474465e+21,8.70805924649e+14,4.81273986245e+17,2.43394489093e+25,2.36671029412e+12,4.53524226628e+18
355.7535,2.32955383208e+21,1.00784053657e+21,9.85622923325e+20,2.72385014267e+19,2.0212195663e+22,3.99106017783e+13,9.25611443476e+23,1.12546402094e+25,5989727171.78,0.0155144671023,6.08420093894e+24,3.37162734247e+16,769511.362361,1.34563273976e+12,1.38932819233e+17,1441199311.95,7.60208427987e+17,3.55759993326e+17,3.05561222446e+17,49483439729.0,345479073.405,1.23256309045e+18,1.42846983752e+22,3.55730910444e+14,6140006175.94,1.06323136675e+21,4.87417355847e+20,2.38834787369e+21,8.7080441549e+14,4.81273152168e+17,2.43394067276e+25,2.36670619247e+12,4.54457010791e+18
356.484,2.33433673771e+21,1.0099094864e+21,9.87591964541e+20,2.73494397591e+19,2.02536822534e+22,3.99105372889e+13,9.25613805538e+23,1.12546384058e+25,5989727314.42,0.0155144368086,6.0841890585e+24,3.37854733208e+16,772675.197478,1.35392335595e+12,1.3950403919e+17,1444156780.49,7.63333016443e+17,3.57222289233e+17,3.06817132567e+17,49584984138.2,346898953.882,1.23762864493e+18,1.43140118404e+22,3.55730352775e+14,6152603728.55,1.06541346524e+21,4.88417397932e+20,2.39325099422e+21,8.70802906334e+14,4.81272318093e+17,2.4339364546e+25,2.36670209082e+12,4.55389793337e+18
357.2145,2.3391196411e+21,1.01197843403e+21,9.89560785266e+20,2.74605993235e+19,2.02951687745e+22,3.99104727997e+13,9.25616167595e+23,1.12546366021e+25,5989727459.31,0.015514406515,6.08417717808e+24,3.38546730835e+16,775845.524839,1.36224795497e+12,1.40076431299e+17,1447114241.35,7.6646401048e+17,3.58687583301e+17,3.08075617376e+17,49686528283.9,348321744.424,1.24270458104e+18,1.43433252296e+22,3.55729795106e+14,6165201239.11,1.06759555911e+21,4.89417436679e+20,2.39815410627e+21,8.7080139718e+14,4.81271484019e+17,2.43393223644e+25,2.36669798919e+12,4.56322574266e+18
357.945,2.34390254223e+21,1.01404737946e+21,9.91529385527e+20,2.75719800946e+19,2.03366552264e+22,3.99104083106e+13,9.25618529646e+23,1.12546347985e+25,5989727606.47,0.0155143762215,6.08416529769e+24,3.39238727129e+16,779022.344453,1.37060660631e+12,1.40649995563e+17,1450071694.53,7.69601410081e+17,3.60155875524e+17,3.09336676868e+17,49788072166.1,349747445.019,1.24779089874e+18,1.43726385427e+22,3.55729237439e+14,6177798707.62,1.06977764836e+21,4.90417472088e+20,2.40305720981e+21,8.70799888029e+14,4.81270649946e+17,2.43392801829e+25,2.36669388756e+12,4.57255353579e+18
358.6755,2.34868544112e+21,1.01611632268e+21,9.93497765349e+20,2.76835820469e+19,2.03781416092e+22,3.99103438217e+13,9.25620891691e+23,1.12546329948e+25,5989727755.88,0.015514345928,6.08415341732e+24,3.39930722089e+16,782205.65633,1.37899937948e+12,1.41224731982e+17,1453029140.04,7.72745215231e+17,3.61627165896e+17,3.10600311036e+17,49889615784.8,351176055.658,1.252887598e+18,1.44019517797e+22,3.55728679772e+14,6190396134.07,1.07195973298e+21,4.91417504158e+20,2.40796030486e+21,8.7079837888e+14,4.81269815875e+17,2.43392380014e+25,2.36668978593e+12,4.58188131275e+18
359.406,2.35346833776e+21,1.01818526371e+21,9.95465924756e+20,2.7795405155e+19,2.04196279227e+22,3.99102793328e+13,9.25623253729e+23,1.12546311911e+25,5989727907.56,0.0155143156346,6.08414153697e+24,3.40622715715e+16,785395.460479,1.38742634397e+12,1.41800640559e+17,1455986577.88,7.75895425914e+17,3.63101454411e+17,3.11866519875e+17,49991159140.1,352607576.33,1.25799467878e+18,1.44312649407e+22,3.55728122107e+14,6202993518.46,1.07414181297e+21,4.9241753289e+20,2.41286339142e+21,8.70796869734e+14,4.81268981805e+17,2.43391958201e+25,2.36668568432e+12,4.59120907355e+18
360.1365,2.35825123216e+21,1.02025420253e+21,9.97433863776e+20,2.79074493935e+19,2.0461114167e+22,3.99102148441e+13,9.25625615762e+23,1.12546293875e+25,5989728061.51,0.0155142853412,6.08412965664e+24,3.41314708009e+16,788591.75691,1.39588756929e+12,1.42377721295e+17,1458944008.05,7.79052042116e+17,3.64578741064e+17,3.13135303377e+17,50092702231.9,354042007.024,1.26311214104e+18,1.44605780256e+22,3.55727564442e+14,6215590860.8,1.07632388834e+21,4.93417558283e+20,2.41776646948e+21,8.70795360591e+14,4.81268147737e+17,2.43391536388e+25,2.36668158271e+12,4.60053681818e+18
360.867,2.36303412431e+21,1.02232313915e+21,9.99401582432e+20,2.80197147368e+19,2.05026003421e+22,3.99101503555e+13,9.25627977789e+23,1.12546275838e+25,5989728217.71,0.0155142550479,6.08411777634e+24,3.42006698969e+16,791794.545633,1.40438312494e+12,1.42955974192e+17,1461901430.54,7.82215063819e+17,3.66059025848e+17,3.14406661536e+17,50194245060.2,355479347.729,1.26823998474e+18,1.44898910345e+22,3.55727006778e+14,6228188161.09,1.07850595909e+21,4.94417580338e+20,2.42266953904e+21,8.7079385145e+14,4.81267313671e+17,2.43391114576e+25,2.36667748111e+12,4.60986454664e+18
361.5975,2.36781701421e+21,1.02439207358e+21,1.00136908075e+21,2.81322011597e+19,2.0544086448e+22,3.9910085867e+13,9.25630339809e+23,1.12546257802e+25,5989728376.18,0.0155142247547,6.08410589606e+24,3.42698688595e+16,795003.826656,1.41291308042e+12,1.43535399252e+17,1464858845.36,7.85384491009e+17,3.67542308758e+17,3.15680594347e+17,50295787625.1,356919598.435,1.27337820985e+18,1.45192039673e+22,3.55726449115e+14,6240785419.33,1.08068802521e+21,4.95417599055e+20,2.42757260011e+21,8.70792342312e+14,4.81266479605e+17,2.43390692764e+25,2.36667337951e+12,4.61919225894e+18
362.328,2.37259990187e+21,1.0264610058e+21,1.00333635876e+21,2.82449086366e+19,2.05855724847e+22,3.99100213787e+13,9.25632701824e+23,1.12546239765e+25,5989728536.91,0.0155141944615,6.08409401581e+24,3.43390676889e+16,798219.599989,1.42147750524e+12,1.44115996476e+17,1467816252.5,7.88560323669e+17,3.69028589788e+17,3.16957101803e+17,50397329926.5,358362759.131,1.27852681632e+18,1.45485168241e+22,3.55725891454e+14,6253382635.51,1.0828700867e+21,4.96417614433e+20,2.43247565268e+21,8.70790833177e+14,4.81265645541e+17,2.43390270953e+25,2.36666927793e+12,4.62851995508e+18
363.0585,2.37738278728e+21,1.02852993582e+21,1.00530341648e+21,2.83578371421e+19,2.06270584521e+22,3.99099568904e+13,9.25635063832e+23,1.12546221728e+25,5989728699.9,0.0155141641684,6.08408213558e+24,3.44082663849e+16,801441.865643,1.43007646888e+12,1.44697765867e+17,1470773651.97,7.91742561785e+17,3.70517868931e+17,3.18236183897e+17,50498871964.4,359808829.808,1.28368580413e+18,1.45778296048e+22,3.55725333793e+14,6265979809.64,1.08505214357e+21,4.97417626473e+20,2.43737869675e+21,8.70789324044e+14,4.81264811479e+17,2.43389849143e+25,2.36666517635e+12,4.63784763505e+18
363.789,2.38216567045e+21,1.03059886364e+21,1.00727025394e+21,2.84709866509e+19,2.06685443504e+22,3.99098924023e+13,9.25637425835e+23,1.12546203692e+25,5989728865.15,0.0155141338753,6.08407025537e+24,3.44774649476e+16,804670.623625,1.43871004086e+12,1.45280707425e+17,1473731043.77,7.9493120534e+17,3.72010146183e+17,3.19517840623e+17,50600413738.8,361257810.453,1.28885517322e+18,1.46071423094e+22,3.55724776133e+14,6278576941.71,1.08723419582e+21,4.98417635174e+20,2.44228173233e+21,8.70787814913e+14,4.81263977418e+17,2.43389427334e+25,2.36666107477e+12,4.64717529885e+18
364.5195,2.38694855137e+21,1.03266778926e+21,1.00923687116e+21,2.85843571374e+19,2.07100301795e+22,3.99098279144e+13,9.25639787831e+23,1.12546185655e+25,5989729032.67,0.0155141035823,6.08405837518e+24,3.4546663377e+16,807905.873947,1.44737829068e+12,1.45864821152e+17,1476688427.9,7.98126254318e+17,3.73505421538e+17,3.20802071975e+17,50701955249.8,362709701.056,1.29403492357e+18,1.4636454938e+22,3.55724218474e+14,6291174031.73,1.08941624344e+21,4.99417640537e+20,2.44718475942e+21,8.70786305786e+14,4.81263143358e+17,2.43389005526e+25,2.36665697321e+12,4.65650294649e+18
365.25,2.39173143005e+21,1.03473671268e+21,1.01120326817e+21,2.86979485763e+19,2.07515159393e+22,3.99097634265e+13,9.25642149821e+23,1.12546167618e+25,5989729202.44,0.0155140732893,6.08404649502e+24,3.46158616731e+16,811147.616616,1.45608128783e+12,1.46450107051e+17,1479645804.35,8.01327708705e+17,3.75003694989e+17,3.22088877948e+17,50803496497.4,364164501.608,1.29922505513e+18,1.46657674906e+22,3.55723660815e+14,6303771079.7,1.09159828643e+21,5.00417642562e+20,2.452087778e+21,8.70784796661e+14,4.812623093e+17,2.43388583718e+25,2.36665287165e+12,4.66583057796e+18
365.9805,2.3965143065e+21,1.0368056339e+21,1.013169445e+21,2.88117609421e+19,2.079300163e+22,3.99096989388e+13,9.25644511806e+23,1.12546149582e+25,5989729374.48,0.0155140429965,6.08403461488e+24,3.46850598359e+16,814395.851643,1.46481910183e+12,1.47036565123e+17,1482603173.12,8.04535568484e+17,3.76504966531e+17,3.23378258533e+17,50905037481.4,365622212.097,1.30442556788e+18,1.4695079967e+22,3.55723103158e+14,6316368085.62,1.0937803248e+21,5.01417641249e+20,2.45699078809e+21,8.70783287538e+14,4.81261475244e+17,2.43388161911e+25,2.3666487701e+12,4.67515819327e+18
366.711,2.40129718069e+21,1.03887455291e+21,1.01513540167e+21,2.89257942095e+19,2.08344872514e+22,3.99096344512e+13,9.25646873784e+23,1.12546131545e+25,5989729548.78,0.0155140127036,6.08402273477e+24,3.47542578654e+16,817650.579038,1.47359180216e+12,1.47624195369e+17,1485560534.23,8.07749833639e+17,3.78009236158e+17,3.24670213726e+17,51006578202.0,367082832.512,1.30963646176e+18,1.47243923675e+22,3.55722545502e+14,6328965049.48,1.09596235855e+21,5.02417636597e+20,2.46189378969e+21,8.70781778418e+14,4.81260641189e+17,2.43387740104e+25,2.36664466855e+12,4.68448579241e+18
367.4415,2.40608005265e+21,1.04094346973e+21,1.0171011382e+21,2.9040048353e+19,2.08759728037e+22,3.99095699637e+13,9.25649235756e+23,1.12546113508e+25,5989729725.35,0.0155139824109,6.08401085467e+24,3.48234557616e+16,820911.798809,1.48239945834e+12,1.48212997792e+17,1488517887.66,8.10970504155e+17,3.79516503865e+17,3.25964743519e+17,51108118659.1,368546362.844,1.31485773674e+18,1.47537046918e+22,3.55721987847e+14,6341561971.29,1.09814438767e+21,5.03417628607e+20,2.46679678279e+21,8.70780269301e+14,4.81259807135e+17,2.43387318299e+25,2.36664056701e+12,4.69381337539e+18
368.172,2.41086292237e+21,1.04301238435e+21,1.01906665462e+21,2.91545233473e+19,2.09174582867e+22,3.99095054763e+13,9.25651597723e+23,1.12546095472e+25,5989729904.17,0.0155139521182,6.0839989746e+24,3.48926535245e+16,824179.510967,1.49124213985e+12,1.48802972392e+17,1491475233.42,8.14197580017e+17,3.81026769644e+17,3.27261847907e+17,51209658852.8,370012803.081,1.32008939279e+18,1.47830169401e+22,3.55721430192e+14,6354158851.05,1.10032641216e+21,5.04417617278e+20,2.47169976739e+21,8.70778760187e+14,4.81258973083e+17,2.43386896494e+25,2.36663646548e+12,4.7031409422e+18
368.9025,2.41564578985e+21,1.04508129676e+21,1.02103195096e+21,2.92692191669e+19,2.09589437006e+22,3.99094409891e+13,9.25653959683e+23,1.12546077435e+25,5989730085.26,0.0155139218255,6.08398709456e+24,3.49618511541e+16,827453.71552,1.50011991621e+12,1.49394119173e+17,1494432571.5,8.17431061208e+17,3.82540033492e+17,3.28561526884e+17,51311198783.0,371482153.213,1.32533142987e+18,1.48123291124e+22,3.55720872539e+14,6366755688.75,1.10250843203e+21,5.05417602612e+20,2.4766027435e+21,8.70777251075e+14,4.81258139032e+17,2.4338647469e+25,2.36663236396e+12,4.71246849285e+18
369.633,2.42042865509e+21,1.04715020698e+21,1.02299702724e+21,2.93841357864e+19,2.10004290452e+22,3.99093765019e+13,9.25656321637e+23,1.12546059398e+25,5989730268.61,0.0155138915329,6.08397521453e+24,3.50310486504e+16,830734.412478,1.50903285692e+12,1.49986438135e+17,1497389901.91,8.20670947713e+17,3.84056295401e+17,3.29863780442e+17,51412738449.8,372954413.229,1.33058384793e+18,1.48416412086e+22,3.55720314886e+14,6379352484.4,1.10469044727e+21,5.06417584607e+20,2.48150571111e+21,8.70775741965e+14,4.81257304982e+17,2.43386052886e+25,2.36662826244e+12,4.72179602733e+18
370.3635,2.42521151809e+21,1.04921911499e+21,1.02496188349e+21,2.94992731805e+19,2.10419143206e+22,3.99093120149e+13,9.25658683585e+23,1.12546041362e+25,5989730454.22,0.0155138612404,6.08396333453e+24,3.51002460134e+16,834021.601851,1.51798103147e+12,1.5057992928e+17,1500347224.65,8.23917239516e+17,3.85575555366e+17,3.31168608576e+17,51514277853.0,374429583.118,1.33584664695e+18,1.48709532287e+22,3.55719757235e+14,6391949238.0,1.10687245789e+21,5.07417563263e+20,2.48640867023e+21,8.70774232858e+14,4.81256470934e+17,2.43385631084e+25,2.36662416094e+12,4.73112354565e+18
371.094,2.42999437885e+21,1.0512880208e+21,1.02692651973e+21,2.96146313237e+19,2.10833995268e+22,3.99092475281e+13,9.25661045527e+23,1.12546023325e+25,5989730642.1,0.0155138309479,6.08395145456e+24,3.51694432432e+16,837315.283648,1.52696450937e+12,1.5117459261e+17,1503304539.71,8.27169936602e+17,3.87097813381e+17,3.32476011279e+17,51615816992.8,375907662.871,1.34111982688e+18,1.49002651728e+22,3.55719199584e+14,6404545949.55,1.10905446389e+21,5.08417538582e+20,2.49131162085e+21,8.70772723754e+14,4.81255636888e+17,2.43385209282e+25,2.36662005943e+12,4.7404510478e+18
371.8245,2.43477723737e+21,1.05335692442e+21,1.02889093599e+21,2.97302101907e+19,2.11248846638e+22,3.99091830413e+13,9.25663407464e+23,1.12546005288e+25,5989730832.24,0.0155138006555,6.0839395746e+24,3.52386403397e+16,840615.457878,1.53598336012e+12,1.51770428127e+17,1506261847.1,8.30429038954e+17,3.8862306944e+17,3.33785988545e+17,51717355869.2,377388652.476,1.34640338768e+18,1.49295770409e+22,3.55718641934e+14,6417142619.05,1.11123646526e+21,5.09417510562e+20,2.49621456298e+21,8.70771214653e+14,4.81254802843e+17,2.43384787481e+25,2.36661595794e+12,4.74977853378e+18
372.555,2.43956009366e+21,1.05542582583e+21,1.0308551323e+21,2.9846009756e+19,2.11663697317e+22,3.99091185547e+13,9.25665769394e+23,1.12545987252e+25,5989731024.63,0.0155137703631,6.08392769467e+24,3.53078373029e+16,843922.124552,1.54503765321e+12,1.52367435833e+17,1509219146.82,8.33694546558e+17,3.90151323538e+17,3.35098540369e+17,51818894482.1,378872551.922,1.35169732932e+18,1.49588888328e+22,3.55718084285e+14,6429739246.49,1.113418462e+21,5.10417479204e+20,2.50111749661e+21,8.70769705554e+14,4.81253968799e+17,2.4338436568e+25,2.36661185645e+12,4.7591060036e+18
373.2855,2.44434294771e+21,1.05749472504e+21,1.03281910867e+21,2.99620299943e+19,2.12078547303e+22,3.99090540682e+13,9.25668131318e+23,1.12545969215e+25,5989731219.3,0.0155137400709,6.08391581477e+24,3.53770341329e+16,847235.283678,1.55412745816e+12,1.52965615728e+17,1512176438.87,8.36966459397e+17,3.91682575668e+17,3.36413666742e+17,51920432831.5,380359361.2,1.35700165176e+18,1.49882005488e+22,3.55717526637e+14,6442335831.88,1.11560045412e+21,5.11417444508e+20,2.50602042174e+21,8.70768196458e+14,4.81253134757e+17,2.4338394388e+25,2.36660775497e+12,4.76843345726e+18
374.016,2.44912579953e+21,1.05956362205e+21,1.03478286513e+21,3.00782708802e+19,2.12493396597e+22,3.99089895818e+13,9.25670493236e+23,1.12545951178e+25,5989731416.22,0.0155137097786,6.08390393488e+24,3.54462308296e+16,850554.935267,1.56325284446e+12,1.53564967815e+17,1515133723.24,8.40244777456e+17,3.93216825826e+17,3.3773136766e+17,52021970917.5,381849080.299,1.36231635496e+18,1.50175121886e+22,3.5571696899e+14,6454932375.22,1.11778244161e+21,5.12417406473e+20,2.51092333838e+21,8.70766687364e+14,4.81252300716e+17,2.43383522081e+25,2.3666036535e+12,4.77776089475e+18
374.7465,2.45390864911e+21,1.06163251686e+21,1.03674640172e+21,3.01947323884e+19,2.12908245199e+22,3.99089250955e+13,9.25672855148e+23,1.12545933142e+25,5989731615.41,0.0155136794864,6.08389205502e+24,3.5515427393e+16,853881.079327,1.57241388161e+12,1.54165492095e+17,1518090999.94,8.43529500719e+17,3.94754074004e+17,3.39051643116e+17,52123508740.0,383341709.207,1.36764143889e+18,1.50468237524e+22,3.55716411344e+14,6467528876.51,1.11996442448e+21,5.134173651e+20,2.51582624652e+21,8.70765178273e+14,4.81251466677e+17,2.43383100283e+25,2.36659955203e+12,4.78708831608e+18
375.477,2.45869149646e+21,1.06370140948e+21,1.03870971845e+21,3.03114144934e+19,2.13323093109e+22,3.99088606094e+13,9.25675217054e+23,1.12545915105e+25,5989731816.85,0.0155136491943,6.08388017518e+24,3.55846238232e+16,857213.715868,1.58161063912e+12,1.54767188571e+17,1521048268.96,8.46820629171e+17,3.96294320198e+17,3.40374493103e+17,52225046299.1,384837247.915,1.3729769035e+18,1.50761352402e+22,3.55715853699e+14,6480125335.75,1.12214640273e+21,5.14417320389e+20,2.52072914617e+21,8.70763669184e+14,4.81250632639e+17,2.43382678486e+25,2.36659545057e+12,4.79641572124e+18
376.2075,2.46347434157e+21,1.06577029989e+21,1.04067281534e+21,3.04283171698e+19,2.13737940326e+22,3.99087961234e+13,9.25677578953e+23,1.12545897068e+25,5989732020.56,0.0155136189023,6.08386829537e+24,3.56538201202e+16,860552.844899,1.59084318648e+12,1.55370057244e+17,1524005530.31,8.50118162795e+17,3.97837564401e+17,3.41699917616e+17,52326583594.7,386335696.411,1.37832274876e+18,1.51054466519e+22,3.55715296055e+14,6492721752.93,1.12432837635e+21,5.1541727234e+20,2.52563203732e+21,8.70762160099e+14,4.81249798603e+17,2.43382256689e+25,2.36659134912e+12,4.80574311023e+18
376.938,2.46825718445e+21,1.0678391881e+21,1.04263569244e+21,3.05454403924e+19,2.14152786852e+22,3.99087316375e+13,9.25679940847e+23,1.12545879032e+25,5989732226.53,0.0155135886103,6.08385641558e+24,3.57230162839e+16,863898.466431,1.6001115932e+12,1.55974098115e+17,1526962783.99,8.53422101576e+17,3.99383806607e+17,3.43027916648e+17,52428120626.8,387837054.686,1.38367897463e+18,1.51347579876e+22,3.55714738412e+14,6505318128.07,1.12651034534e+21,5.16417220953e+20,2.53053491998e+21,8.70760651015e+14,4.81248964568e+17,2.43381834893e+25,2.36658724767e+12,4.81507048306e+18
377.6685,2.47304002509e+21,1.06990807411e+21,1.04459834975e+21,3.06627841357e+19,2.14567632686e+22,3.99086671517e+13,9.25682302735e+23,1.12545860995e+25,5989732434.77,0.0155135583183,6.08384453581e+24,3.57922123143e+16,867250.580472,1.60941592877e+12,1.56579311187e+17,1529920030.0,8.56732445499e+17,4.00933046812e+17,3.44358490193e+17,52529657395.5,389341322.728,1.38904558107e+18,1.51640692472e+22,3.5571418077e+14,6517914461.15,1.12869230971e+21,5.17417166227e+20,2.53543779414e+21,8.70759141935e+14,4.81248130534e+17,2.43381413097e+25,2.36658314623e+12,4.82439783973e+18
378.399,2.47782286351e+21,1.07197695792e+21,1.04656078731e+21,3.07803483744e+19,2.14982477828e+22,3.99086026661e+13,9.25684664617e+23,1.12545842958e+25,5989732645.27,0.0155135280265,6.08383265607e+24,3.58614082116e+16,870609.187032,1.61875626271e+12,1.5718569646e+17,1532877268.33,8.60049194547e+17,4.02485285008e+17,3.45691638244e+17,52631193900.7,390848500.527,1.39442256805e+18,1.51933804307e+22,3.55713623128e+14,6530510752.18,1.13087426945e+21,5.18417108164e+20,2.5403406598e+21,8.70757632857e+14,4.81247296502e+17,2.43380991303e+25,2.3665790448e+12,4.83372518023e+18
379.1295,2.48260569969e+21,1.07404583952e+21,1.04852300515e+21,3.08981330831e+19,2.15397322278e+22,3.99085381806e+13,9.25687026493e+23,1.12545824921e+25,5989732858.02,0.0155134977346,6.08382077634e+24,3.59306039755e+16,873974.286121,1.6281326645e+12,1.57793253938e+17,1535834498.99,8.63372348705e+17,4.04040521191e+17,3.47027360795e+17,52732730142.5,392358588.072,1.39980993552e+18,1.52226915382e+22,3.55713065488e+14,6543107001.16,1.13305622457e+21,5.19417046762e+20,2.54524351697e+21,8.70756123781e+14,4.81246462472e+17,2.43380569509e+25,2.36657494338e+12,4.84305250457e+18
379.86,2.48738853364e+21,1.07611471893e+21,1.05048500328e+21,3.10161382364e+19,2.15812166035e+22,3.99084736952e+13,9.25689388362e+23,1.12545806885e+25,5989733073.05,0.0155134674429,6.08380889665e+24,3.59997996063e+16,877345.877747,1.63754520365e+12,1.58401983621e+17,1538791721.97,8.66701907958e+17,4.05598755353e+17,3.4836565784e+17,52834266120.8,393871585.353,1.40520768345e+18,1.52520025696e+22,3.55712507848e+14,6555703208.09,1.13523817507e+21,5.20416982022e+20,2.55014636564e+21,8.70754614709e+14,4.81245628442e+17,2.43380147716e+25,2.36657084196e+12,4.85237981274e+18
380.5905,2.49217136536e+21,1.07818359614e+21,1.05244678173e+21,3.11343638091e+19,2.16227009101e+22,3.99084092099e+13,9.25691750226e+23,1.12545788848e+25,5989733290.33,0.0155134371512,6.08379701697e+24,3.60689951038e+16,880723.961921,1.64699394966e+12,1.59011885511e+17,1541748937.28,8.70037872289e+17,4.07159987491e+17,3.49706529373e+17,52935801835.7,395387492.359,1.4106158118e+18,1.5281313525e+22,3.5571195021e+14,6568299372.97,1.13742012094e+21,5.21416913944e+20,2.55504920582e+21,8.70753105639e+14,4.81244794415e+17,2.43379725923e+25,2.36656674055e+12,4.86170710474e+18
381.321,2.49695419486e+21,1.08025247115e+21,1.05440834053e+21,3.12528097757e+19,2.16641851475e+22,3.99083447247e+13,9.25694112084e+23,1.12545770811e+25,5989733509.87,0.0155134068595,6.08378513732e+24,3.61381904682e+16,884108.538652,1.65647897204e+12,1.5962295961e+17,1544706144.92,8.73380241683e+17,4.08724217597e+17,3.51049975387e+17,53037337287.1,396906309.079,1.41603432054e+18,1.53106244043e+22,3.55711392572e+14,6580895495.8,1.13960206218e+21,5.22416842527e+20,2.5599520375e+21,8.70751596571e+14,4.81243960388e+17,2.43379304131e+25,2.36656263915e+12,4.87103438059e+18
