Mass then Time (d),H1,H2,H3,He3,He4,He6,Li6,Li7,Li8,Be8,Be9,Be10,Be11,B10,B11,B12,C12,C13,C14,C15,N13,N14,N15,N16,N17,O16,O17,O18,O19,F18,F19,F20,Ne20
738.5355,4.78290105497e+21,2.06892216786e+21,1.9648077448e+21,1.15180535731e+20,4.14856963233e+22,3.35502223154e-39,9.26822386882e+23,1.12537148791e+25,7.83178455838e-43,6.52648713198e-59,6.07810933161e+24,6.91983317004e+16,9.9611696243e-33,1.16518529885e+13,5.86530059459e+17,6.01471120817e-61,3.2072034387e+18,1.50102821286e+18,1.28911387265e+18,1.72443639665e-36,3.92116961616e-12,5.19893128524e+18,2.93124832407e+22,7.64583620668e-28,7.50472711758e-35,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,4.10505882051e-21,92572723.3551,2.43177771792e+25,6.61523667314e-28,9.32761658213e+18
739.266,4.78290105497e+21,2.06892216786e+21,1.96458668185e+21,1.15401598691e+20,4.14856963233e+22,6.18872951901e-44,9.26822386882e+23,1.12537148791e+25,1.50373828049e-47,1.25311523374e-63,6.07810933161e+24,6.91983316365e+16,3.14118145662e-36,1.16519169413e+13,5.86530059459e+17,2.77719596104e-67,3.2072034387e+18,1.50102821286e+18,1.28911355995e+18,9.65671736121e-41,5.28937577996e-14,5.19893159794e+18,2.93124832407e+22,1.24590325738e-31,7.1595626256e-39,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,2.5225819401e-24,12113055.9639,2.43177771792e+25,1.6780263029e-31,9.32761658213e+18
739.9965,4.78290105497e+21,2.06892216786e+21,1.96436564376e+21,1.15622636778e+20,4.14856963233e+22,1.14158328667e-48,9.26822386882e+23,1.12537148791e+25,2.88724593911e-52,2.40603828259e-68,6.07810933161e+24,6.91983315725e+16,9.90548431116e-40,1.16519808942e+13,5.86530059459e+17,1.28232547484e-73,3.2072034387e+18,1.50102821286e+18,1.28911324725e+18,5.40769090557e-45,7.13498748596e-16,5.19893191064e+18,2.93124832407e+22,2.03022257447e-35,6.83027326468e-43,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.55014091703e-27,1584982.26547,2.43177771792e+25,4.25649513744e-35,9.32761658213e+18
740.727,4.78290105497e+21,2.06892216786e+21,1.96414463054e+21,1.15843649997e+20,4.14856963233e+22,2.10578341872e-53,9.26822386882e+23,1.12537148791e+25,5.54364361209e-57,4.61970301008e-73,6.07810933161e+24,6.91983315086e+16,3.12362150336e-43,1.1652044847e+13,5.86530059459e+17,5.92093120718e-80,3.2072034387e+18,1.50102821286e+18,1.28911293454e+18,3.02826725028e-49,9.62458493073e-18,5.19893222334e+18,2.93124832407e+22,3.30828551694e-39,6.5161288908e-47,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,9.52570390069e-31,207393.476044,2.43177771792e+25,1.07970601079e-38,9.32761658213e+18
741.4575,4.78290105497e+21,2.06892216786e+21,1.96392364219e+21,1.16064638348e+20,4.14856963233e+22,3.88436293552e-58,9.26822386882e+23,1.12537148791e+25,1.06440480465e-61,8.87004003873e-78,6.07810933161e+24,6.91983314446e+16,9.85011029219e-47,1.16521087998e+13,5.86530059459e+17,2.73389455704e-86,3.2072034387e+18,1.50102821286e+18,1.28911262184e+18,1.69580745262e-53,1.29828728181e-19,5.19893253604e+18,2.93124832407e+22,5.39091289754e-43,6.21643294144e-51,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,5.85359910229e-34,27137.2461651,2.43177771792e+25,2.738791029e-42,9.32761658213e+18
742.188,4.78290105497e+21,2.06892216786e+21,1.9637026787e+21,1.16285601837e+20,4.14856963233e+22,7.1651601398e-63,9.26822386882e+23,1.12537148791e+25,2.04370566984e-66,1.7030880582e-82,6.07810933161e+24,6.91983313806e+16,3.10615971442e-50,1.16521727527e+13,5.86530059459e+17,1.26233174943e-92,3.2072034387e+18,1.50102821286e+18,1.28911230914e+18,9.49639737409e-58,1.75129616315e-21,5.19893284874e+18,2.93124832407e+22,8.78459302258e-47,5.930520891e-55,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,3.59706986566e-37,3550.88377645,2.43177771792e+25,6.94723954998e-46,9.32761658213e+18
742.9185,4.78290105497e+21,2.06892216786e+21,1.96348174007e+21,1.16506540464e+20,4.14856963233e+22,1.32169729454e-67,9.26822386882e+23,1.12537148791e+25,3.92400790252e-71,3.27000658543e-87,6.07810933161e+24,6.91983313167e+16,9.79504582719e-54,1.16522367055e+13,5.86530059459e+17,5.8286134025e-99,3.2072034387e+18,1.50102821286e+18,1.28911199644e+18,5.31791288848e-62,2.36237256116e-23,5.19893316145e+18,2.93124832407e+22,1.43146580253e-50,5.65775877742e-59,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,2.21041984466e-40,464.629886068,2.43177771792e+25,1.76224242207e-49,9.32761658213e+18
743.649,4.78290105497e+21,2.06892216786e+21,1.9632608263e+21,1.16727454233e+20,4.14856963233e+22,2.43802469772e-72,9.26822386882e+23,1.12537148791e+25,7.53427376862e-76,6.27856147385e-92,6.07810933161e+24,6.91983312527e+16,3.08879554105e-57,1.16523006584e+13,5.86530059459e+17,2.69126829862e-105,3.2072034387e+18,1.50102821286e+18,1.28911168374e+18,2.97799221909e-66,3.18667067009e-25,5.19893347415e+18,2.93124832407e+22,2.33260019963e-54,5.39754179637e-63,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.35831553797e-43,60.7963945367,2.43177771792e+25,4.47011842875e-53,9.32761658213e+18
744.3795,4.78290105497e+21,2.06892216786e+21,1.96303993739e+21,1.16948343147e+20,4.14856963233e+22,4.49722069589e-77,9.26822386882e+23,1.12537148791e+25,1.44661485478e-80,1.20551237898e-96,6.07810933161e+24,6.91983311888e+16,9.74028918568e-61,1.16523646112e+13,5.86530059459e+17,1.24264976161e-111,3.2072034387e+18,1.50102821286e+18,1.28911137104e+18,1.66765380384e-70,4.29858953094e-27,5.19893378685e+18,2.93124832407e+22,3.80101549173e-58,5.14929296028e-67,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,8.34692606088e-47,7.95515247619,2.43177771792e+25,1.13389386822e-56,9.32761658213e+18
745.11,4.78290105497e+21,2.06892216786e+21,1.96281907333e+21,1.17169207209e+20,4.14856963233e+22,8.29564770464e-82,9.26822386882e+23,1.12537148791e+25,2.77756636185e-85,2.31463863487e-101,6.07810933161e+24,6.91983311248e+16,3.07152843754e-64,1.1652428564e+13,5.86530059459e+17,5.73773499591e-118,3.2072034387e+18,1.50102821286e+18,1.28911105834e+18,9.33873900555e-75,5.79848809886e-29,5.19893409955e+18,2.93124832407e+22,6.19382557315e-62,4.91246181895e-71,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,5.12923343054e-50,1.04092440681,2.43177771792e+25,2.87624438791e-60,9.32761658213e+18
745.8405,4.78290105497e+21,2.06892216786e+21,1.96259823412e+21,1.1739004642e+20,4.14856963233e+22,1.53022890121e-86,9.26822386882e+23,1.12537148791e+25,5.33305383184e-90,4.44421152653e-106,6.07810933161e+24,6.91983310609e+16,9.68583864685e-68,1.16524925169e+13,5.86530059459e+17,2.64930665907e-124,3.2072034387e+18,1.50102821286e+18,1.28911074563e+18,5.22962535827e-79,7.82174338598e-31,5.19893441225e+18,2.93124832407e+22,1.00929541892e-65,4.68652323897e-75,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,3.15194304982e-53,0.136204004127,2.43177771792e+25,7.29590485564e-64,9.32761658213e+18
746.571,4.78290105497e+21,2.06892216786e+21,1.96237741975e+21,1.17610860785e+20,4.14856963233e+22,2.82268554965e-91,9.26822386882e+23,1.12537148791e+25,1.02397060837e-94,8.53308840308e-111,6.07810933161e+24,6.91983309969e+16,3.05435786126e-71,1.16525564697e+13,5.86530059459e+17,1.22327465085e-130,3.2072034387e+18,1.50102821286e+18,1.28911043293e+18,2.92855184962e-83,1.05509692446e-32,5.19893472495e+18,2.93124832407e+22,1.64466569268e-69,4.47097623938e-79,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.93688689038e-56,0.0178221690439,2.43177771792e+25,1.85068514645e-67,9.32761658213e+18
747.3015,4.78290105497e+21,2.06892216786e+21,1.96215663023e+21,1.17831650306e+20,4.14856963233e+22,5.20677246777e-96,9.26822386882e+23,1.12537148791e+25,1.96607017267e-99,1.63839181056e-115,6.07810933161e+24,6.9198330933e+16,9.63169249951e-75,1.16526204225e+13,5.86530059459e+17,5.64827354464e-137,3.2072034387e+18,1.50102821286e+18,1.28911012023e+18,1.6399675595e-87,1.42324986268e-34,5.19893503765e+18,2.93124832407e+22,2.68001339346e-73,4.26534288082e-83,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.19022798535e-59,0.00233201447687,2.43177771792e+25,4.69446296115e-71,9.32761658213e+18
748.032,4.78290105497e+21,2.06892216786e+21,1.96193586555e+21,1.18052414986e+20,4.14856963233e+22,9.60449864298e-101,9.26822386882e+23,1.12537148791e+25,3.7749442145e-104,3.14578684541e-120,6.07810933161e+24,6.9198330869e+16,3.03728327259e-78,1.16526843754e+13,5.86530059459e+17,2.6079992758e-143,3.2072034387e+18,1.50102821286e+18,1.28910980753e+18,9.18369806761e-92,1.91986169674e-36,5.19893535035e+18,2.93124832407e+22,4.3671317649e-77,4.06916720574e-87,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,7.31401851161e-63,0.000305141955893,2.43177771792e+25,1.19080128437e-74,9.32761658213e+18
748.7625,4.78290105497e+21,2.06892216786e+21,1.96171512571e+21,1.18273154826e+20,4.14856963233e+22,1.77166171086e-105,9.26822386882e+23,1.12537148791e+25,7.24806470319e-109,6.04005391933e-125,6.07810933161e+24,6.91983308051e+16,9.57784904205e-82,1.16527483282e+13,5.86530059459e+17,1.20420163238e-149,3.2072034387e+18,1.50102821286e+18,1.28910949483e+18,5.14280357e-96,2.58975534181e-38,5.19893566305e+18,2.93124832407e+22,7.11632258947e-81,3.88201422745e-91,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,4.49450588009e-66,3.99275451202e-05,2.43177771792e+25,3.02059620152e-78,9.32761658213e+18
749.493,4.78290105497e+21,2.06892216786e+21,1.9614944107e+21,1.18493869832e+20,4.14856963233e+22,3.26803650497e-110,9.26822386882e+23,1.12537148791e+25,1.39166141158e-113,1.15971784298e-129,6.07810933161e+24,6.91983307411e+16,3.02030413495e-85,1.16528122811e+13,5.86530059459e+17,5.56020695586e-156,3.2072034387e+18,1.50102821286e+18,1.28910918213e+18,2.87993228489e-100,3.49339368655e-40,5.19893597575e+18,2.93124832407e+22,1.15961802674e-84,3.70346896555e-95,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,2.7618993682e-69,5.22448266631e-06,2.43177771792e+25,7.66206883751e-82,9.32761658213e+18
750.2235,4.78290105497e+21,2.06892216786e+21,1.96127372053e+21,1.18714560004e+20,4.14856963233e+22,6.02827420854e-115,9.26822386882e+23,1.12537148791e+25,2.67205324977e-118,2.22671104147e-134,6.07810933161e+24,6.91983306772e+16,9.52430658235e-89,1.16528762339e+13,5.86530059459e+17,2.5673359478e-162,3.2072034387e+18,1.50102821286e+18,1.28910886943e+18,1.6127409598e-104,4.71233681893e-42,5.19893628846e+18,2.93124832407e+22,1.88961918328e-88,3.53313552584e-99,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.69720283465e-72,6.83618766153e-07,2.43177771792e+25,1.94356659924e-85,9.32761658213e+18
750.954,4.78290105497e+21,2.06892216786e+21,1.96105305519e+21,1.18935225346e+20,4.14856963233e+22,1.11198543462e-119,9.26822386882e+23,1.12537148791e+25,5.13046385436e-123,4.2753865453e-139,6.07810933161e+24,6.91983306132e+16,3.00341991473e-92,1.16529401867e+13,5.86530059459e+17,1.18542599604e-168,3.2072034387e+18,1.50102821286e+18,1.28910855673e+18,9.03123110593e-109,6.35660343137e-44,5.19893660116e+18,2.93124832407e+22,3.07916967095e-92,3.37063622243e-103,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.04294077298e-75,8.94508886879e-08,2.43177771792e+25,4.93006680805e-89,9.32761658213e+18
751.6845,4.78290105497e+21,2.06892216786e+21,1.96083241467e+21,1.19155865861e+20,4.14856963233e+22,2.05118673112e-124,9.26822386882e+23,1.12537148791e+25,9.85072410633e-128,8.20893675528e-144,6.07810933161e+24,6.91983305493e+16,9.47106343777e-96,1.16530041396e+13,5.86530059459e+17,5.47351348117e-175,3.2072034387e+18,1.50102821286e+18,1.28910824403e+18,5.05742318956e-113,8.57460082678e-46,5.19893691386e+18,2.93124832407e+22,5.01756435707e-96,3.21561074034e-107,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,6.40893023348e-79,1.17045667603e-08,2.43177771792e+25,1.25056474737e-92,9.32761658213e+18
752.415,4.78290105497e+21,2.06892216786e+21,1.96061179898e+21,1.19376481552e+20,4.14856963233e+22,3.78365298224e-129,9.26822386882e+23,1.12537148791e+25,1.89138386262e-132,1.57615321885e-148,6.07810933161e+24,6.91983304853e+16,2.98663008133e-99,1.16530680924e+13,5.86530059459e+17,2.5273066331e-181,3.2072034387e+18,1.50102821286e+18,1.28910793133e+18,2.83211989798e-117,1.15665197825e-47,5.19893722656e+18,2.93124832407e+22,8.17621461879e-100,3.06771533653e-111,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,3.9383239971e-82,1.53153182776e-09,2.43177771792e+25,3.17219268676e-96,9.32761658213e+18
753.1455,4.78290105497e+21,2.06892216786e+21,1.96039120812e+21,1.1959707242e+20,4.14856963233e+22,6.97938889366e-134,9.26822386882e+23,1.12537148791e+25,3.63154309995e-137,3.02628591663e-153,6.07810933161e+24,6.91983304214e+16,9.41811793506e-103,1.16531320452e+13,5.86530059459e+17,1.16694310514e-187,3.2072034387e+18,1.50102821286e+18,1.28910761863e+18,1.58596637376e-121,1.56024032585e-49,5.19893753926e+18,2.93124832407e+22,1.33232940796e-103,2.9266220777e-115,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,2.42012244494e-85,2.00399535282e-10,2.43177771792e+25,8.0466097122e-100,9.32761658213e+18
753.876,4.78290105497e+21,2.06892216786e+21,1.96017064207e+21,1.1981763847e+20,4.14856963233e+22,1.28742962311e-138,9.26822386882e+23,1.12537148791e+25,6.97272803657e-142,5.81060669714e-158,6.07810933161e+24,6.91983303574e+16,2.96993410711e-106,1.16531959981e+13,5.86530059459e+17,5.38817171131e-194,3.2072034387e+18,1.50102821286e+18,1.28910730593e+18,8.88129538757e-126,2.10465197844e-51,5.19893785196e+18,2.93124832407e+22,2.17105559734e-107,2.79201811318e-119,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.48717897584e-88,2.62220954298e-11,2.43177771792e+25,2.04110954958e-103,9.32761658213e+18
754.6065,4.78290105497e+21,2.06892216786e+21,1.95995010083e+21,1.20038179703e+20,4.14856963233e+22,2.37481398402e-143,9.26822386882e+23,1.12537148791e+25,1.33879551843e-146,1.11566293202e-162,6.07810933161e+24,6.91983302934e+16,9.36546841033e-110,1.16532599509e+13,5.86530059459e+17,2.48790144633e-200,3.2072034387e+18,1.50102821286e+18,1.28910699323e+18,4.97346028682e-130,2.83902414068e-53,5.19893816466e+18,2.93124832407e+22,3.53777555202e-111,2.66360498123e-123,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,9.13879919915e-92,3.43113714191e-12,2.43177771792e+25,5.17749504745e-107,9.32761658213e+18
755.337,4.78290105497e+21,2.06892216786e+21,1.95972958441e+21,1.20258696123e+20,4.14856963233e+22,4.38062116754e-148,9.26822386882e+23,1.12537148791e+25,2.57054832881e-151,2.14212360734e-167,6.07810933161e+24,6.91983302295e+16,2.95333146736e-113,1.16533239038e+13,5.86530059459e+17,1.14874839524e-206,3.2072034387e+18,1.50102821286e+18,1.28910668053e+18,2.78510128818e-134,3.82963936744e-55,5.19893847736e+18,2.93124832407e+22,5.7648711861e-115,2.54109794722e-127,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,5.61584396763e-95,4.48961148742e-13,2.43177771792e+25,1.31332759537e-110,9.32761658213e+18
756.0675,4.78290105497e+21,2.06892216786e+21,1.9595090928e+21,1.20479187733e+20,4.14856963233e+22,8.08056628545e-153,9.26822386882e+23,1.12537148791e+25,4.93556978626e-156,4.11297482188e-172,6.07810933161e+24,6.91983301655e+16,9.313113209e-117,1.16533878566e+13,5.86530059459e+17,5.3041605708e-213,3.2072034387e+18,1.50102821286e+18,1.28910636783e+18,1.55963629708e-138,5.1659080578e-57,5.19893879006e+18,2.93124832407e+22,9.39396502225e-119,2.42422537234e-131,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,3.45096798623e-98,5.87461546256e-14,2.43177771792e+25,3.33139743633e-114,9.32761658213e+18
756.798,4.78290105497e+21,2.06892216786e+21,1.959288626e+21,1.20699654535e+20,4.14856963233e+22,1.49055462676e-157,9.26822386882e+23,1.12537148791e+25,9.47651862524e-161,7.89709885436e-177,6.07810933161e+24,6.91983301016e+16,2.93682164032e-120,1.16534518094e+13,5.86530059459e+17,2.44911065621e-219,3.2072034387e+18,1.50102821286e+18,1.28910605513e+18,8.73384888905e-143,6.96843840924e-59,5.19893910276e+18,2.93124832407e+22,1.5307641054e-122,2.31272811122e-135,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,2.12063941067e-101,7.68688046384e-15,2.43177771792e+25,8.45044977194e-118,9.32761658213e+18
757.5285,4.78290105497e+21,2.06892216786e+21,1.959068184e+21,1.20920096531e+20,4.14856963233e+22,2.74950172657e-162,9.26822386882e+23,1.12537148791e+25,1.81953470711e-165,1.51627892259e-181,6.07810933161e+24,6.91983300376e+16,9.26105068573e-124,1.16535157623e+13,5.86530059459e+17,1.13083737309e-225,3.2072034387e+18,1.50102821286e+18,1.28910574243e+18,4.89089132894e-147,9.39992220537e-61,5.19893941546e+18,2.93124832407e+22,2.49440863451e-126,2.20635893735e-139,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.30314495181e-104,1.00582126e-15,2.43177771792e+25,2.14354794685e-121,9.32761658213e+18
758.259,4.78290105497e+21,2.06892216786e+21,1.95884776681e+21,1.21140513726e+20,4.14856963233e+22,5.07177637685e-167,9.26822386882e+23,1.12537148791e+25,3.49358945125e-170,2.91132454271e-186,6.07810933161e+24,6.91983299737e+16,2.92040410715e-127,1.16535797151e+13,5.86530059459e+17,5.22145931276e-232,3.2072034387e+18,1.50102821286e+18,1.28910542973e+18,2.73886327727e-151,1.26798189606e-62,5.19893972816e+18,2.93124832407e+22,4.06468535157e-130,2.10488199492e-143,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,8.00789967815e-108,1.31610789555e-16,2.43177771792e+25,5.43734111729e-125,9.32761658213e+18
758.9895,4.78290105497e+21,2.06892216786e+21,1.95862737441e+21,1.21360906121e+20,4.14856963233e+22,9.35548262009e-172,9.26822386882e+23,1.12537148791e+25,6.70785075229e-175,5.58987562691e-191,6.07810933161e+24,6.91983299097e+16,9.20927920437e-131,1.16536436679e+13,5.86530059459e+17,2.41092468321e-238,3.2072034387e+18,1.50102821286e+18,1.28910511703e+18,1.53374335006e-155,1.7104163775e-64,5.19894004086e+18,2.93124832407e+22,6.62348052306e-134,2.00807227578e-147,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,4.92089979449e-111,1.72211511291e-17,2.43177771792e+25,1.37924036032e-128,9.32761658213e+18
759.72,4.78290105497e+21,2.06892216786e+21,1.95840700682e+21,1.2158127372e+20,4.14856963233e+22,1.72572780326e-176,9.26822386882e+23,1.12537148791e+25,1.28793787429e-179,1.07328156191e-195,6.07810933161e+24,6.91983298458e+16,2.90407835191e-134,1.16537076208e+13,5.86530059459e+17,1.11320561551e-244,3.2072034387e+18,1.50102821286e+18,1.28910480433e+18,8.58885028456e-160,2.30722867062e-66,5.19894035356e+18,2.93124832407e+22,1.07930849364e-137,1.91571512061e-151,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,3.02392084824e-114,2.25337183383e-18,2.43177771792e+25,3.49859229079e-132,9.32761658213e+18
760.4505,4.78290105497e+21,2.06892216786e+21,1.95818666401e+21,1.21801616524e+20,4.14856963233e+22,3.18330605902e-181,9.26822386882e+23,1.12537148791e+25,2.47289933735e-184,2.06074944779e-200,6.07810933161e+24,6.91983297818e+16,9.15779713794e-138,1.16537715736e+13,5.86530059459e+17,5.14004751383e-251,3.2072034387e+18,1.50102821286e+18,1.28910449163e+18,4.80969317376e-164,3.11228552801e-68,5.19894066626e+18,2.93124832407e+22,1.75875330258e-141,1.82760574288e-155,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.85821652103e-117,2.94851638164e-19,2.43177771792e+25,8.87455759657e-136,9.32761658213e+18
761.181,4.78290105497e+21,2.06892216786e+21,1.957966346e+21,1.22021934538e+20,4.14856963233e+22,5.87197902603e-186,9.26822386882e+23,1.12537148791e+25,4.74807927831e-189,3.95673273192e-205,6.07810933161e+24,6.91983297179e+16,2.88784386153e-141,1.16538355264e+13,5.86530059459e+17,2.37333409717e-257,3.2072034387e+18,1.50102821286e+18,1.28910417893e+18,2.69339290583e-168,4.19824932446e-70,5.19894097896e+18,2.93124832407e+22,2.86592127975e-145,1.7435487748e-159,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.14188459695e-120,3.85810664814e-20,2.43177771792e+25,2.25112748182e-139,9.32761658213e+18
761.9115,4.78290105497e+21,2.06892216786e+21,1.95774605277e+21,1.22242227763e+20,4.14856963233e+22,1.08315496666e-190,9.26822386882e+23,1.12537148791e+25,9.11652831661e-194,7.59710693051e-210,6.07810933161e+24,6.91983296539e+16,9.10660286854e-145,1.16538994793e+13,5.86530059459e+17,1.09584876825e-263,3.2072034387e+18,1.50102821286e+18,1.28910386623e+18,1.5082802755e-172,5.66313637735e-72,5.19894129166e+18,2.93124832407e+22,4.67007212987e-149,1.66335783412e-163,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,7.01694564657e-124,5.04829717112e-21,2.43177771792e+25,5.71022823872e-143,9.32761658213e+18
762.642,4.78290105497e+21,2.06892216786e+21,1.95752578433e+21,1.22462496203e+20,4.14856963233e+22,1.99800557289e-195,9.26822386882e+23,1.12537148791e+25,1.75041492941e-198,1.45867910784e-214,6.07810933161e+24,6.919832959e+16,2.87170012583e-148,1.16539634321e+13,5.86530059459e+17,5.05990506903e-270,3.2072034387e+18,1.50102821286e+18,1.28910355353e+18,8.44625893437e-177,7.63916364891e-74,5.19894160435e+18,2.93124832407e+22,7.60996955929e-153,1.58685511086e-167,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,4.31195291873e-127,6.60565055665e-22,2.43177771792e+25,1.44846112899e-146,9.32761658213e+18
763.3725,4.78290105497e+21,2.06892216786e+21,1.95730554068e+21,1.22682739861e+20,4.14856963233e+22,3.68555413786e-200,9.26822386882e+23,1.12537148791e+25,3.36087633217e-203,2.80073027681e-219,6.07810933161e+24,6.9198329526e+16,9.0556947873e-152,1.1654027385e+13,5.86530059459e+17,2.33632961494e-276,3.2072034387e+18,1.50102821286e+18,1.28910324083e+18,4.72984306333e-181,1.03046823114e-75,5.19894191705e+18,2.93124832407e+22,1.24005872035e-156,1.51387097305e-171,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,2.64971953751e-130,8.64343318103e-23,2.43177771792e+25,3.67417825435e-150,9.32761658213e+18
764.103,4.78290105497e+21,2.06892216786e+21,1.9570853218e+21,1.22902958738e+20,4.14856963233e+22,6.79843414224e-205,9.26822386882e+23,1.12537148791e+25,6.4530355234e-208,5.37752960283e-224,6.07810933161e+24,6.91983294621e+16,2.85564663745e-155,1.16540913378e+13,5.86530059459e+17,1.07876254498e-282,3.2072034387e+18,1.50102821286e+18,1.28910292813e+18,2.64867742957e-185,1.39002752682e-77,5.19894222975e+18,2.93124832407e+22,2.02069879248e-160,1.44424359058e-175,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.62826769211e-133,1.1309853059e-23,2.43177771792e+25,9.31995037665e-154,9.32761658213e+18
764.8335,4.78290105497e+21,2.06892216786e+21,1.9568651277e+21,1.23123152838e+20,4.14856963233e+22,1.25405041026e-209,9.26822386882e+23,1.12537148791e+25,1.23901219059e-212,1.03251015883e-228,6.07810933161e+24,6.91983293981e+16,9.00507129438e-159,1.16541552906e+13,5.86530059459e+17,4.9810121869e-289,3.2072034387e+18,1.50102821286e+18,1.28910261543e+18,1.48323993671e-189,1.87504715521e-79,5.19894254245e+18,2.93124832407e+22,3.29276633671e-164,1.3778185764e-179,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.0005797367e-136,1.47988390189e-24,2.43177771792e+25,2.36410617586e-157,9.32761658213e+18
765.564,4.78290105497e+21,2.06892216786e+21,1.95664495837e+21,1.23343322164e+20,4.14856963233e+22,2.31324213573e-214,9.26822386882e+23,1.12537148791e+25,2.37895979786e-217,1.98246649822e-233,6.07810933161e+24,6.91983293342e+16,2.8396828919e-162,1.16542192435e+13,5.86530059459e+17,2.29990209813e-295,3.2072034387e+18,1.50102821286e+18,1.28910230273e+18,8.30603487345e-194,2.52930374859e-81,5.19894285515e+18,2.93124832407e+22,5.36562410416e-168,1.31444864416e-183,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,6.14861926171e-140,1.93641451542e-25,2.43177771792e+25,5.99681091087e-161,9.32761658213e+18
766.2945,4.78290105497e+21,2.06892216786e+21,1.95642481382e+21,1.23563466719e+20,4.14856963233e+22,4.26704471743e-219,9.26822386882e+23,1.12537148791e+25,4.56771108695e-222,3.80642590579e-238,6.07810933161e+24,6.91983292702e+16,8.95473079885e-166,1.16542831963e+13,5.86530059459e+17,1.0619427262e-301,3.2072034387e+18,1.50102821286e+18,1.28910199003e+18,4.65131861754e-198,3.41184883532e-83,5.19894316785e+18,2.93124832407e+22,8.74338446254e-172,1.25399328164e-187,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,3.77836142776e-143,2.53378063693e-26,2.43177771792e+25,1.52115592218e-164,9.32761658213e+18
767.025,4.78290105497e+21,2.06892216786e+21,1.95620469403e+21,1.23783586504e+20,4.14856963233e+22,7.87106128639e-224,9.26822386882e+23,1.12537148791e+25,8.77021317999e-227,7.30851098333e-243,6.07810933161e+24,6.91983292062e+16,2.8238083875e-169,1.16543471491e+13,5.86530059459e+17,4.90334938453e-308,3.2072034387e+18,1.50102821286e+18,1.28910167734e+18,2.60470431578e-202,4.60233867977e-85,5.19894348055e+18,2.93124832407e+22,1.42475079088e-175,1.19631843921e-191,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,2.32182453835e-146,3.31542872922e-27,2.43177771792e+25,3.85857645667e-168,9.32761658213e+18
767.7555,4.78290105497e+21,2.06892216786e+21,1.95598459901e+21,1.24003681524e+20,4.14856963233e+22,1.45190898799e-228,9.26822386882e+23,1.12537148791e+25,1.68392084697e-231,1.40326737247e-247,6.07810933161e+24,6.91983291423e+16,8.9046717187e-173,1.1654411102e+13,5.86530059459e+17,2.26404255097e-314,3.2072034387e+18,1.50102821286e+18,1.28910136464e+18,1.45861531546e-206,6.20822385332e-87,5.19894379325e+18,2.93124832407e+22,2.32165796302e-179,1.14129623256e-195,2.18203872876e+21,9.99999047945e+20,4.90300992934e+21,1.42677435443e-149,4.33820809044e-28,2.43177771792e+25,9.78769635309e-172,9.32761658213e+18
